simulation_index,param_file,cycle_detail_csv,life_detail_csv,80soh_cycle,Initial SEI thickness [m]__multiplier,SEI solvent diffusivity [m2.s-1]__multiplier,Lithium plating kinetic rate constant [m.s-1]__multiplier,Dead lithium decay constant [s-1]__multiplier,Negative electrode critical stress [Pa]__multiplier,Negative electrode LAM constant proportional term [s-1]__multiplier,Initial SEI thickness [m]__value,SEI solvent diffusivity [m2.s-1]__value,Lithium plating kinetic rate constant [m.s-1]__value,Dead lithium decay constant [s-1]__value,Negative electrode critical stress [Pa]__value,Negative electrode LAM constant proportional term [s-1]__value
296,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000296.csv,life_soh_csv/sim_000296.csv,610,1.1280335083342983,11.879780415251243,48.718969652190815,27.19179985208089,1.0919064421470657,1.492984750423793,5.6401675416714915e-09,2.9699451038128105e-21,4.871896965219082e-08,2.719179985208089e-05,65514386.52882394,5.971939001695172e-06
297,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000297.csv,life_soh_csv/sim_000297.csv,302,1.3516350313004235,22.784948502615823,40.145114247215716,35.5369826572062,0.8955300976010794,2.267926991390576,6.758175156502117e-09,5.696237125653955e-21,4.014511424721572e-08,3.55369826572062e-05,53731805.85606476,9.071707965562304e-06
298,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000298.csv,life_soh_csv/sim_000298.csv,775,1.3034933371651578,27.606374497050183,18.13164292642686,37.63226623822057,1.1129014765709528,1.292834752752782,6.517466685825789e-09,6.901593624262545e-21,1.8131642926426862e-08,3.763226623822057e-05,66774088.59425717,5.1713390110111276e-06
299,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000299.csv,life_soh_csv/sim_000299.csv,233,1.4423286858322215,22.420019742522356,47.283740483134075,31.881176128098303,0.8193219331410112,2.76330647118301,7.211643429161108e-09,5.605004935630589e-21,4.728374048313408e-08,3.18811761280983e-05,49159315.988460675,1.1053225884732039e-05
300,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000300.csv,life_soh_csv/sim_000300.csv,400,1.0672519086217864,9.52985866066485,26.11262606697766,41.41236050565988,1.0961815620635327,2.124890084996074,5.336259543108933e-09,2.3824646651662123e-21,2.611262606697766e-08,4.141236050565988e-05,65770893.72381196,8.499560339984295e-06
301,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000301.csv,life_soh_csv/sim_000301.csv,641,1.6071139127614151,20.321144868440474,8.008518812342157,21.967951243770745,0.9785727914068469,1.234211962044962,8.035569563807076e-09,5.080286217110118e-21,8.008518812342156e-09,2.1967951243770746e-05,58714367.484410815,4.936847848179848e-06
303,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000303.csv,life_soh_csv/sim_000303.csv,278,1.969395336856528,15.900679379171951,43.82750169693171,16.00711443518941,0.8604530065738873,2.717586199891024,9.84697668428264e-09,3.9751698447929876e-21,4.382750169693172e-08,1.600711443518941e-05,51627180.39443324,1.0870344799564096e-05
304,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000304.csv,life_soh_csv/sim_000304.csv,478,1.7842277975599516,14.302386462193379,38.51661190429834,7.586828132676077,1.008100303254338,2.2723194106234903,8.921138987799758e-09,3.575596615548344e-21,3.851661190429834e-08,7.586828132676076e-06,60486018.19526029,9.08927764249396e-06
305,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000305.csv,life_soh_csv/sim_000305.csv,513,1.1256447081219048,7.990219066487832,28.084534913077412,16.40869467528649,0.9014406936670697,1.5369275123633759,5.628223540609524e-09,1.997554766621958e-21,2.8084534913077413e-08,1.6408694675286488e-05,54086441.62002418,6.147710049453503e-06
306,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000306.csv,life_soh_csv/sim_000306.csv,607,1.5291015291540015,9.953433312421232,23.599388465269865,22.731224133340223,1.02005766009619,1.2138534170428168,7.645507645770007e-09,2.488358328105308e-21,2.3599388465269867e-08,2.2731224133340224e-05,61203459.60577139,4.855413668171267e-06
307,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000307.csv,life_soh_csv/sim_000307.csv,270,1.2596660257804577,25.365541441064273,13.592517156249304,47.720086641701805,0.8900443191584305,2.421594449538689,6.298330128902288e-09,6.341385360266068e-21,1.3592517156249305e-08,4.7720086641701806e-05,53402659.14950583,9.686377798154757e-06
308,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000308.csv,life_soh_csv/sim_000308.csv,453,1.7837361107594414,21.734749072725844,10.5197001811363,10.340575590732488,1.0992270642551538,2.6922338597590803,8.918680553797208e-09,5.43368726818146e-21,1.05197001811363e-08,1.0340575590732487e-05,65953623.855309226,1.076893543903632e-05
309,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000309.csv,life_soh_csv/sim_000309.csv,318,1.4350705369846368,12.206340635988791,43.60895038366043,38.88747096340773,0.9474193161589082,2.0508983627647543,7.175352684923185e-09,3.0515851589971977e-21,4.360895038366043e-08,3.888747096340773e-05,56845158.969534494,8.203593451059017e-06
310,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000310.csv,life_soh_csv/sim_000310.csv,612,1.6425412756854,19.137821522143874,28.693030863272135,16.96020521721644,1.1524058947069686,1.8505551512062381,8.212706378427e-09,4.784455380535968e-21,2.8693030863272138e-08,1.696020521721644e-05,69144353.68241812,7.402220604824952e-06
311,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000311.csv,life_soh_csv/sim_000311.csv,692,1.9534699655840593,29.97717583095096,16.41686611838984,37.45176612431407,1.1112435074806604,1.344156298380737,9.767349827920297e-09,7.494293957737739e-21,1.6416866118389842e-08,3.7451766124314065e-05,66674610.44883962,5.376625193522948e-06
312,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000312.csv,life_soh_csv/sim_000312.csv,253,1.1294822883009705,16.061713640845134,36.22460172953674,32.30499899056252,0.841517640604348,2.7681800527502674,5.647411441504853e-09,4.015428410211283e-21,3.6224601729536736e-08,3.2304998990562515e-05,50491058.43626088,1.1072720211001069e-05
313,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000313.csv,life_soh_csv/sim_000313.csv,594,1.0590533006093705,8.116695960599705,47.030598873168124,11.077426513844692,0.9630034624394012,1.633318284278531,5.295266503046853e-09,2.0291739901499258e-21,4.7030598873168126e-08,1.1077426513844692e-05,57780207.74636407,6.533273137114123e-06
314,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000314.csv,life_soh_csv/sim_000314.csv,379,1.0831600800530878,8.28542575554397,44.069337303403124,38.63928226670474,0.8070627342538861,1.2817045045628497,5.415800400265439e-09,2.0713564388859926e-21,4.4069337303403126e-08,3.863928226670474e-05,48423764.055233166,5.126818018251398e-06
315,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000315.csv,life_soh_csv/sim_000315.csv,265,1.2140277419281427,20.42435361420387,8.705416649254184,28.76825730200484,0.873255551699599,2.898395111521692,6.070138709640713e-09,5.106088403550967e-21,8.705416649254185e-09,2.876825730200484e-05,52395333.10197594,1.1593580446086768e-05
316,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000316.csv,life_soh_csv/sim_000316.csv,682,1.3875450832869816,6.260859701000531,13.536445607770473,45.58720106631668,1.1939924359959175,1.2060331459298488,6.937725416434908e-09,1.5652149252501327e-21,1.3536445607770473e-08,4.558720106631668e-05,71639546.15975505,4.824132583719395e-06
317,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000317.csv,life_soh_csv/sim_000317.csv,606,1.5756694719384363,25.708778150318164,24.452337821839926,16.55316585314341,1.079043036974473,1.7488700354170406,7.878347359692181e-09,6.427194537579541e-21,2.445233782183993e-08,1.6553165853143406e-05,64742582.21846838,6.995480141668162e-06
318,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000318.csv,life_soh_csv/sim_000318.csv,494,1.6754350638843651,13.886892720077464,16.765743567274193,7.302818732378801,0.9187395271800617,1.845351429260255,8.377175319421826e-09,3.4717231800193656e-21,1.6765743567274194e-08,7.302818732378801e-06,55124371.630803704,7.38140571704102e-06
319,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000319.csv,life_soh_csv/sim_000319.csv,478,1.7701393869322883,16.985754919678207,36.50909187620461,13.841005402518972,1.134332140361118,2.4992335877415486,8.850696934661442e-09,4.2464387299195514e-21,3.650909187620461e-08,1.3841005402518971e-05,68059928.42166708,9.996934350966195e-06
320,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000320.csv,life_soh_csv/sim_000320.csv,298,1.9665022218391457,21.837066903753108,30.829065727091315,39.73952970797283,1.013549125260657,2.5061771848279677,9.832511109195728e-09,5.4592667259382766e-21,3.082906572709132e-08,3.9739529707972825e-05,60812947.51563942,1.002470873931187e-05
321,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000321.csv,life_soh_csv/sim_000321.csv,384,1.3010410659406886,27.630800268402233,48.96746655593066,27.229806526969107,0.9876619486230122,2.1661967999911704,6.505205329703443e-09,6.907700067100557e-21,4.8967466555930667e-08,2.7229806526969105e-05,59259716.91738073,8.664787199964682e-06
322,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000322.csv,life_soh_csv/sim_000322.csv,866,1.1102250377614158,17.741103068321237,40.39091342725619,37.22397757943938,1.0540875401073935,1.03786019977797,5.551125188807079e-09,4.435275767080309e-21,4.0390913427256187e-08,3.7223977579439374e-05,63245252.40644361,4.1514407991118796e-06
323,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000323.csv,life_soh_csv/sim_000323.csv,283,1.9793465366135763,24.64083168768127,17.97327058731947,25.872220013489052,0.9795613805325147,2.9761299608700424,9.896732683067881e-09,6.1602079219203174e-21,1.797327058731947e-08,2.587222001348905e-05,58773682.83195088,1.1904519843480169e-05
324,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000324.csv,life_soh_csv/sim_000324.csv,789,1.7576018591328597,12.213179092309268,47.27528975624185,6.488477333129138,1.0072867633781164,1.2553544330901472,8.788009295664298e-09,3.0532947730773166e-21,4.727528975624185e-08,6.488477333129137e-06,60437205.80268698,5.021417732360588e-06
325,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000325.csv,life_soh_csv/sim_000325.csv,325,1.385745028084012,21.985899994702972,15.71171418806476,12.669292104355389,0.8418074045473002,2.372737887807277,6.92872514042006e-09,5.496474998675742e-21,1.5711714188064763e-08,1.2669292104355388e-05,50508444.27283801,9.490951551229107e-06
326,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000326.csv,life_soh_csv/sim_000326.csv,478,1.7356706394258052,15.879912001315724,36.97931207525696,43.699639597946295,1.1142300814802253,1.8913776404367928,8.678353197129027e-09,3.96997800032893e-21,3.697931207525697e-08,4.369963959794629e-05,66853804.88881352,7.565510561747171e-06
327,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000327.csv,life_soh_csv/sim_000327.csv,258,1.3153848432390465,5.180671607212963,32.34346098109616,44.580658316716686,0.9257785599604653,2.0952453752906752,6.5769242161952325e-09,1.2951679018032406e-21,3.234346098109616e-08,4.458065831671668e-05,55546713.597627915,8.380981501162701e-06
328,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000328.csv,life_soh_csv/sim_000328.csv,292,1.5943649839170544,9.18305751958177,25.171428134672095,17.304972550952833,0.8758355982460972,2.6747875911161225,7.971824919585272e-09,2.2957643798954423e-21,2.5171428134672096e-08,1.7304972550952833e-05,52550135.89476583,1.069915036446449e-05
329,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000329.csv,life_soh_csv/sim_000329.csv,774,1.1780980994127115,26.9955396988845,5.137921005726488,30.25091546829033,1.1820389433241443,1.5257761028911099,5.890490497063558e-09,6.7488849247211244e-21,5.1379210057264885e-09,3.025091546829033e-05,70922336.59944865,6.103104411564439e-06
330,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000330.csv,life_soh_csv/sim_000330.csv,345,1.1105613113512247,16.96027930228339,29.946173924943704,27.775000471007218,1.0198314836396365,2.8753130027955756,5.552806556756124e-09,4.240069825570847e-21,2.994617392494371e-08,2.7775000471007216e-05,61189889.01837819,1.1501252011182302e-05
331,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000331.csv,life_soh_csv/sim_000331.csv,501,1.3715893325638646,21.435165044674857,11.426235883766111,15.205892653549327,0.9185478334643614,1.5911564656077002,6.857946662819323e-09,5.358791261168714e-21,1.1426235883766112e-08,1.5205892653549327e-05,55112870.00786169,6.3646258624308e-06
332,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000332.csv,life_soh_csv/sim_000332.csv,333,1.886973129424852,8.088704597348297,8.34884788140379,35.53204924235791,1.0730981322799524,1.9150405574855398,9.43486564712426e-09,2.022176149337074e-21,8.34884788140379e-09,3.5532049242357904e-05,64385887.93679715,7.660162229942158e-06
333,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000333.csv,life_soh_csv/sim_000333.csv,516,1.1350283347587302,11.988479925142903,43.54634545897322,40.90734777573796,0.9799720216888791,1.3519174454581733,5.675141673793651e-09,2.9971199812857255e-21,4.3546345458973226e-08,4.0907347775737956e-05,58798321.30133274,5.407669781832693e-06
334,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000334.csv,life_soh_csv/sim_000334.csv,665,1.6793434726108338,8.888988015005452,33.67448650401802,7.199100631750623,0.8744800525100361,1.1777980946415696,8.39671736305417e-09,2.222247003751363e-21,3.3674486504018025e-08,7.1991006317506225e-06,52468803.15060217,4.711192378566278e-06
335,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000335.csv,life_soh_csv/sim_000335.csv,572,1.3975593031438391,26.945940302015305,48.17299864293306,19.929702050438422,1.1859305952679644,2.2538111119466033,6.987796515719196e-09,6.736485075503826e-21,4.817299864293306e-08,1.9929702050438422e-05,71155835.71607786,9.015244447786412e-06
336,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000336.csv,life_soh_csv/sim_000336.csv,345,1.6103173035606542,18.51523080555844,18.63599422127544,46.052213195757126,1.114034362715227,2.54988232527122,8.051586517803271e-09,4.6288077013896095e-21,1.863599422127544e-08,4.605221319575712e-05,66842061.762913615,1.019952930108488e-05
337,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000337.csv,life_soh_csv/sim_000337.csv,274,1.7871617659762866,26.295534561045443,22.995006826105254,24.032046875968533,0.8024032243851053,2.2181684561934127,8.935808829881433e-09,6.5738836402613604e-21,2.2995006826105255e-08,2.403204687596853e-05,48144193.46310631,8.87267382477365e-06
338,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000338.csv,life_soh_csv/sim_000338.csv,405,1.3266671522462192,21.91843343559598,6.140748280807213,19.536461806889193,0.8825075072451796,1.8687652848438796,6.633335761231096e-09,5.479608358898994e-21,6.140748280807214e-09,1.953646180688919e-05,52950450.43471077,7.475061139375518e-06
339,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000339.csv,life_soh_csv/sim_000339.csv,296,1.515588102907805,25.682146192115024,48.01667203458278,43.807011808240745,0.9473441029907704,2.3404073094386173,7.577940514539025e-09,6.4205365480287556e-21,4.801667203458279e-08,4.380701180824074e-05,56840646.17944623,9.361629237754469e-06
340,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000340.csv,life_soh_csv/sim_000340.csv,675,1.1490265029160829,18.715044557867362,29.142304843775005,13.829960325274643,1.0119678926151885,1.3581543638718045,5.7451325145804144e-09,4.67876113946684e-21,2.9142304843775005e-08,1.3829960325274642e-05,60718073.55691131,5.432617455487218e-06
341,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000341.csv,life_soh_csv/sim_000341.csv,360,1.7412005773702717,10.739970219481012,15.741910723832357,49.70786763570102,1.1318760074609686,2.1723840907010183,8.706002886851358e-09,2.684992554870253e-21,1.5741910723832357e-08,4.970786763570102e-05,67912560.44765812,8.689536362804073e-06
342,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000342.csv,life_soh_csv/sim_000342.csv,353,1.4970002563090665,16.392922296184295,36.73971466173398,29.274320064182657,0.8474300566564563,1.6792923442427903,7.485001281545333e-09,4.098230574046073e-21,3.673971466173398e-08,2.9274320064182654e-05,50845803.39938738,6.717169376971161e-06
343,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000343.csv,life_soh_csv/sim_000343.csv,318,1.011050826005971,7.1063676274684795,39.23490062313018,25.525601927673904,0.9715888300974356,2.9075016420056663,5.055254130029855e-09,1.7765919068671197e-21,3.9234900623130185e-08,2.5525601927673904e-05,58295329.80584613,1.1630006568022665e-05
344,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000344.csv,life_soh_csv/sim_000344.csv,977,1.772974081760678,27.81467152686206,22.707890330330304,10.590141619641962,1.090250199657583,1.1408776279682202,8.86487040880339e-09,6.953667881715514e-21,2.2707890330330305e-08,1.0590141619641961e-05,65415011.97945499,4.563510511872881e-06
345,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000345.csv,life_soh_csv/sim_000345.csv,347,1.9167949550033039,12.438981202876384,16.92594472459507,34.31613982746056,1.185323869597882,2.590896051279565,9.58397477501652e-09,3.1097453007190956e-21,1.692594472459507e-08,3.431613982746056e-05,71119432.17587292,1.0363584205118259e-05
347,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000347.csv,life_soh_csv/sim_000347.csv,564,1.482401153770916,7.0480229679383335,24.24836483091144,35.85447606810422,1.0176491782262373,1.1565403862468446,7.41200576885458e-09,1.762005741984583e-21,2.4248364830911442e-08,3.5854476068104215e-05,61058950.69357424,4.626161544987378e-06
348,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000348.csv,life_soh_csv/sim_000348.csv,379,1.571351917938403,20.74880909580778,18.768011789554244,16.586328986205288,1.0602417562739548,2.9038411326879756,7.856759589692016e-09,5.187202273951944e-21,1.8768011789554244e-08,1.6586328986205286e-05,63614505.376437284,1.1615364530751902e-05
349,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000349.csv,life_soh_csv/sim_000349.csv,388,1.3087333291922696,24.292296297499107,5.247672281398943,12.856406340344158,0.8518545517200891,1.9913918360151874,6.543666645961348e-09,6.073074074374776e-21,5.247672281398943e-09,1.2856406340344158e-05,51111273.103205346,7.96556734406075e-06
350,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000350.csv,life_soh_csv/sim_000350.csv,454,1.710415468871063,12.176068094730553,32.76283960082647,24.165149267496197,0.9823188184536116,1.5733480918886593,8.552077344355316e-09,3.044017023682638e-21,3.276283960082647e-08,2.4165149267496197e-05,58939129.10721669,6.293392367554637e-06
351,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000351.csv,life_soh_csv/sim_000351.csv,358,1.999461501355039,10.770439619398605,39.087563459511195,32.03958923851616,1.1065887240371037,2.2094510812947163,9.997307506775195e-09,2.692609904849651e-21,3.90875634595112e-08,3.203958923851616e-05,66395323.44222622,8.837804325178865e-06
352,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000352.csv,life_soh_csv/sim_000352.csv,263,1.8215428503122588,16.920368919463886,35.01949154764471,39.405568699062506,0.9428476283283097,2.4530878658304003,9.107714251561294e-09,4.2300922298659715e-21,3.501949154764472e-08,3.9405568699062505e-05,56570857.69969858,9.8123514633216e-06
353,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000353.csv,life_soh_csv/sim_000353.csv,279,1.1197330939663115,27.71260442360671,14.02064038822997,9.688851504326918,0.8123995500777439,2.5666110591748765,5.598665469831558e-09,6.928151105901677e-21,1.402064038822997e-08,9.688851504326917e-06,48743973.00466464,1.0266444236699506e-05
354,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000354.csv,life_soh_csv/sim_000354.csv,556,1.4589613113685906,17.99033910953817,48.049012249758114,27.00568931250946,1.1950763010282284,2.110984353755786,7.294806556842953e-09,4.497584777384542e-21,4.804901224975812e-08,2.700568931250946e-05,71704578.0616937,8.443937415023144e-06
355,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000355.csv,life_soh_csv/sim_000355.csv,243,1.9473594911577239,10.686995423117065,33.97756836106767,35.75159895356754,0.8004292471069951,1.928746506544439,9.73679745578862e-09,2.671748855779266e-21,3.397756836106767e-08,3.575159895356753e-05,48025754.82641971,7.714986026177755e-06
356,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000356.csv,life_soh_csv/sim_000356.csv,518,1.7390668307525279,12.936438128567044,13.59114159742472,20.187209428556464,1.045858067949399,1.6434976409232496,8.69533415376264e-09,3.2341095321417607e-21,1.359114159742472e-08,2.0187209428556462e-05,62751484.07696394,6.573990563692998e-06
357,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000357.csv,life_soh_csv/sim_000357.csv,337,1.2576000949265187,21.958888861421702,17.852555150815164,13.045355385354723,0.9051652438014764,2.6479148326062125,6.288000474632594e-09,5.489722215355425e-21,1.7852555150815164e-08,1.3045355385354723e-05,54309914.628088586,1.0591659330424849e-05
358,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000358.csv,life_soh_csv/sim_000358.csv,529,1.8756583499316148,15.494400501432985,27.60940753953967,46.98163948718118,1.0742071735380094,1.502677513807882,9.378291749658074e-09,3.873600125358246e-21,2.7609407539539672e-08,4.6981639487181175e-05,64452430.41228057,6.010710055231528e-06
359,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000359.csv,life_soh_csv/sim_000359.csv,975,1.1984158015225834,30.0,42.65845799463172,28.336890554860418,1.0993949398347773,1.0641624236966107,5.9920790076129174e-09,7.499999999999999e-21,4.265845799463172e-08,2.8336890554860417e-05,65963696.390086636,4.256649694786443e-06
360,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000360.csv,life_soh_csv/sim_000360.csv,277,1.5165401897558182,26.766468941911125,7.300706098974684,7.910578901604547,0.8549267084666348,2.864654449196831,7.58270094877909e-09,6.691617235477781e-21,7.300706098974685e-09,7.910578901604546e-06,51295602.50799809,1.1458617796787324e-05
361,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000361.csv,life_soh_csv/sim_000361.csv,304,1.1161171618507761,8.019815211827106,24.028927772104872,40.81321951452403,0.9670042350889784,2.4313841585094456,5.58058580925388e-09,2.0049538029567764e-21,2.4028927772104872e-08,4.081321951452403e-05,58020254.1053387,9.725536634037782e-06
362,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000362.csv,life_soh_csv/sim_000362.csv,509,1.438452099133246,8.274502209199253,37.62965200056915,46.996650584371324,1.0784341349730284,1.4738093397491143,7.19226049566623e-09,2.0686255522998133e-21,3.7629652000569155e-08,4.6996650584371324e-05,64706048.098381706,5.895237358996457e-06
363,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000363.csv,life_soh_csv/sim_000363.csv,301,1.784217459593457,6.738332354593068,22.819582297113463,13.264029758803746,0.8577027254588734,2.544820698055187,8.921087297967285e-09,1.6845830886482667e-21,2.2819582297113463e-08,1.3264029758803745e-05,51462163.527532406,1.0179282792220747e-05
364,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000364.csv,life_soh_csv/sim_000364.csv,428,1.354595952385513,22.665586531550023,8.469384334407659,6.808715051340428,0.8164893656288539,1.694596787999211,6.772979761927565e-09,5.666396632887505e-21,8.46938433440766e-09,6.808715051340428e-06,48989361.937731236,6.778387151996843e-06
365,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000365.csv,life_soh_csv/sim_000365.csv,583,1.6395421229299867,28.727701442980983,17.812027927889297,33.31066351334194,1.1917238038881455,2.0261726702553715,8.197710614649933e-09,7.181925360745246e-21,1.78120279278893e-08,3.3310663513341944e-05,71503428.23328874,8.104690681021486e-06
366,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000366.csv,life_soh_csv/sim_000366.csv,346,1.0583049303562801,18.636731337425264,14.158351594054393,16.909796231420348,0.9529560196407489,2.8242769665057845,5.291524651781401e-09,4.6591828343563156e-21,1.4158351594054394e-08,1.6909796231420346e-05,57177361.17844494,1.1297107866023138e-05
367,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000367.csv,life_soh_csv/sim_000367.csv,309,1.605621589372814,14.967510281608533,41.929465000030355,39.41380436535179,0.9209510012472559,1.8914362135821232,8.02810794686407e-09,3.7418775704021325e-21,4.192946500003036e-08,3.941380436535179e-05,55257060.07483535,7.565744854328493e-06
368,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000368.csv,life_soh_csv/sim_000368.csv,683,1.140974354243657,12.73325936330047,32.092725932940965,30.592817234803466,1.0054870864736862,1.1543731145124025,5.7048717712182855e-09,3.183314840825117e-21,3.2092725932940964e-08,3.0592817234803465e-05,60329225.188421175,4.61749245804961e-06
369,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000369.csv,life_soh_csv/sim_000369.csv,441,1.9068579319488332,25.16188113777066,48.733529114182055,22.24621616932135,1.1131467808579714,2.3825871077712857,9.534289659744166e-09,6.290470284442664e-21,4.8733529114182057e-08,2.224621616932135e-05,66788806.85147828,9.530348431085142e-06
370,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000370.csv,life_soh_csv/sim_000370.csv,795,1.418484274023713,18.452254864795258,22.49148554419744,27.999258725531675,1.123718389544441,1.2995588237050129,7.092421370118565e-09,4.613063716198814e-21,2.249148554419744e-08,2.7999258725531675e-05,67423103.37266645,5.1982352948200515e-06
372,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000372.csv,life_soh_csv/sim_000372.csv,378,1.1558441084080953,25.87613804902787,31.99445984474222,19.567109042702363,1.0603976553675687,2.948994801944864,5.779220542040476e-09,6.469034512256967e-21,3.1994459844742225e-08,1.9567109042702362e-05,63623859.32205412,1.1795979207779457e-05
